SystemCode;Sum;EDNo;EDDate;EDAuthor;Priority;TransKind;AccDocDate;AccDocNo;PayerName;PayerBIC;PayerCorrespAcc;PayeeName;PayeeBIC;PayeeCorrespAcc;Purpose
02;45;281;2024-10-18;4583001999;1;01;2023-11-09;52;Межрегиональное операционное управление Федерального казначейства;040054196;40116810745376614027;Межрегиональное операционное управление Федерального казначейства;043512200;40116810045376614028;Назначение платежа? Например, порядковый номер ED101 = 281
02;45;282;2024-10-18;4583001999;1;01;2023-11-09;52;Межрегиональное операционное управление Федерального казначейства;046080102;40116810745376614026;Межрегиональное операционное управление Федерального казначейства;046709112;40116810345376614029;Назначение платежа? Например, порядковый номер ED101 = 282
02;45;283;2024-10-18;4583001999;1;01;2023-11-12;52;Межрегиональное операционное управление Федерального казначейства;040051194;40116810445376614025;АМУРСКИЙ РФ АО "РОССЕЛЬХОЗБАНК";041012731;30101810800000000731;Назначение платежа? Например, порядковый номер ED101 = 283
02;81;284;2024-10-18;4583001999;1;01;2002-09-20;30;БУРЯТСКИЙ РФ АО "РОССЕЛЬХОЗБАНК";048142727;30101810400000000727;КАЛУЖСКИЙ РФ АО "РОССЕЛЬХОЗБАНК";042908780;30101810100000000780;Назначение платежа? Например, порядковый номер ED101 = 284
02;30;285;2024-10-18;4583001999;1;01;2002-03-11;30;Камчатский РФ АО "Россельхозбанк";043002801;30101810100000000801;КЕМЕРОВСКИЙ РФ АО "РОССЕЛЬХОЗБАНК";043207782;30101810800000000782;Назначение платежа? Например, порядковый номер ED101 = 285
02;23;286;2024-10-18;4583001999;1;01;2023-01-04;52;УФК по Запорожской области;045402751;40102810545370000097;ОРЛОВСКИЙ РФ АО "РОССЕЛЬХОЗБАНК";042368903;30101810700000000751;Назначение платежа? Например, порядковый номер ED101 = 286
02;45;287;2024-10-18;4583001999;1;01;2017-04-03;30;РФ АО "Россельхозбанк" - "ЦКБ";044525720;30101810645250000720;РФ АО "Россельхозбанк" - "ЦРМБ";044525430;30101810045250000430;Назначение платежа? Например, порядковый номер ED101 = 287
02;64;288;2024-10-18;4583001999;1;01;2007-06-18;30;САХАЛИНСКИЙ РФ АО "РОССЕЛЬХОЗБАНК";046401747;30101810500000000747;СМОЛЕНСКИЙ РФ АО "РОССЕЛЬХОЗБАНК";046614776;30101810500000000776;Назначение платежа? Например, порядковый номер ED101 = 288
02;69;289;2024-10-18;4583001999;1;01;2005-06-06;30;ТОМСКИЙ РФ АО "РОССЕЛЬХОЗБАНК";046902711;30101810300000000711;ТУВИНСКИЙ РФ АО "РОССЕЛЬХОЗБАНК";049304738;30101810400000000738;Назначение платежа? Например, порядковый номер ED101 = 289
02;70;290;2024-10-18;4583001999;1;01;2000-10-27;30;Тульский РФ АО "Россельхозбанк";047003715;30101810400000000715;ЧЕЧЕНСКИЙ РФ АО "РОССЕЛЬХОЗБАНК";049690719;30101810600000000719;Назначение платежа? Например, порядковый номер ED101 = 290
02;76;291;2024-10-18;4583001999;1;01;2001-11-16;30;ЧИТИНСКИЙ РФ АО "РОССЕЛЬХОЗБАНК";047601740;30101810400000000740;ЯКУТСКИЙ РФ АО "РОССЕЛЬХОЗБАНК";049805771;30101810600000000771;Назначение платежа? Например, порядковый номер ED101 = 291
02;78;292;2024-10-18;4583001999;1;01;2003-07-17;30;ЯРОСЛАВСКИЙ РФ АО "РОССЕЛЬХОЗБАНК";047888717;30101810900000000717;АКБ "Абсолют Банк" (ПАО);044525976;30101810500000000976;Назначение платежа? Например, порядковый номер ED101 = 292
02;45;293;2024-10-18;4583001999;1;01;2023-11-23;90;КУ АО КБ "Ассоциация" - ГК "АСВ";042202908;30101810445372202908;АО "Банк ДОМ.РФ";044525266;30101810345250000266;Назначение платежа? Например, порядковый номер ED101 = 293
02;08;294;2024-10-18;4583001999;1;01;2004-03-12;30;ДАЛЬНЕВОСТОЧНЫЙ ФИЛИАЛ ПАО КБ "ВОСТОЧНЫЙ";040813886;30101810600000000886;ООО "Камкомбанк";049205525;30101810522029205525;Назначение платежа? Например, порядковый номер ED101 = 294
02;37;295;2024-10-18;4583001999;1;01;1994-01-20;30;КУРГАНСКОЕ ОТДЕЛЕНИЕ N8599 ПАО СБЕРБАНК;043735650;30101810100000000650;КУ ПВ-БАНК (ЗАО) ГК "АСВ";047308815;30101810800000000815;Назначение платежа? Например, порядковый номер ED101 = 295
02;45;296;2024-10-18;4583001999;1;01;2015-03-24;90;ГК "АСВ" - КУ ОАО ГБ "СИМБИРСК";047308811;30101810600000000811;ГК "АСВ" - КУ АО БАНК "РКБ";047308818;30101810522027300818;Назначение платежа? Например, порядковый номер ED101 = 296
02;45;297;2024-10-18;4583001999;1;01;1994-01-20;20;АО АБ "Капитал";044501077;30101810900000000738;НКО АО НРД;044525738;30414810045010000002;Назначение платежа? Например, порядковый номер ED101 = 297
02;40;298;2024-10-18;4583001999;1;01;2007-08-20;30;САНКТ-ПЕТЕРБУРГСКИЙ ФИЛИАЛ ПАО КБ "ВОСТОЧНЫЙ";044030839;30101810900000000839;КУ КБ "ЕВРОТРАСТ" (ЗАО) ГК "АСВ";044525762;30101810400000000762;Назначение платежа? Например, порядковый номер ED101 = 298
02;88;299;2024-10-18;4583001999;1;01;2009-07-28;99;Избирательная комиссия Республики Марий Эл;288000267;40202810545378860007;Евразийский банк развития;044525815;30101810700000000815;Назначение платежа? Например, порядковый номер ED101 = 299
02;28;300;2024-10-18;4583001999;1;01;2000-01-01;99;избирательная комиссия Тверской области;228000025;40202810245250000006;КУ РОСКОМСНАББАНК (ПАО) - ГК "АСВ";048073842;30101810800000000842;Назначение платежа? Например, порядковый номер ED101 = 300
02;27;301;2024-10-18;4583001999;1;01;2011-12-27;52;УФК по Калининградской области;042784101;40116810900000010108;УФК по Приморскому краю;010507002;40102810545370000012;Назначение платежа? Например, порядковый номер ED101 = 301
02;04;302;2024-10-18;4583001999;1;01;2007-10-04;30;СИБИРСКИЙ ФИЛИАЛ ПАО КБ "ВОСТОЧНЫЙ";040407699;30101810100000000699;ЛИКВИДАТОР "БАНК24.РУ" (ОАО) - ГК "АСВ";044525093;30101810945250000093;Назначение платежа? Например, порядковый номер ED101 = 302
02;45;303;2024-10-18;4583001999;1;01;2014-06-20;90;КУ ЗАО "С БАНК" - ГК "АСВ";044525106;30101810845250000106;КУ ОАО "БАНК РОССИЙСКИЙ КРЕДИТ" -ГК "АСВ";044525057;30101810500000000057;Назначение платежа? Например, порядковый номер ED101 = 303
02;45;304;2024-10-18;4583001999;1;01;2017-01-10;90;КУ ООО "ВЕСТИНТЕРБАНК" - ГК "АСВ";044525071;30101810145250000071;КУ ТАУРУС БАНК (АО) - ГК "АСВ";044525072;30101810445250000072;Назначение платежа? Например, порядковый номер ED101 = 304
02;45;305;2024-10-18;4583001999;1;01;2011-11-11;90;КУ ООО "АМТ БАНК" ГК "АСВ";044525073;30101810745250000073;КУ АКБ "МОСУРАЛБАНК" (АО) - ГК "АСВ";044525075;30101810345250000075;Назначение платежа? Например, порядковый номер ED101 = 305
02;45;306;2024-10-18;4583001999;1;01;2018-06-13;90;КУ ООО КБ "ЛАЙТБАНК" - ГК "АСВ";044525381;30101810945250000381;КУ ООО КБ "МОНОЛИТ" - ГК "АСВ";044525391;30101810045250000391;Назначение платежа? Например, порядковый номер ED101 = 306
02;45;307;2024-10-18;4583001999;1;01;2016-01-20;90;КУ АО "ГРИНФИЛДБАНК" - ГК "АСВ";044525271;30101810945250000271;КУ АКБ "НЗБАНК", ОАО - ГК "АСВ";044525259;30101810145250000259;Назначение платежа? Например, порядковый номер ED101 = 307
02;45;308;2024-10-18;4583001999;1;01;2015-04-10;90;КУ ООО КБ "АКАДЕМРУСБАНК" - ГК "АСВ";044525887;30101810645250000270;КУ КБ "КРК" (ОАО) - ГК "АСВ";044525270;30101810245250000887;Назначение платежа? Например, порядковый номер ED101 = 308
02;45;309;2024-10-18;4583001999;1;01;2016-02-15;90;КУ БАНК "ЕВРОКРЕДИТ" (ООО)-ГК "АСВ";044525882;30101810745250000882;КУ ООО КБ "ЭРГОБАНК" - ГК "АСВ";044525861;30101810000000000861;Назначение платежа? Например, порядковый номер ED101 = 309
02;45;310;2024-10-18;4583001999;1;01;2016-04-13;90;КУ ЗАО "МАБ" - ГК "АСВ";044525832;30101810000000000832;КУ АКБ "СЛАВЯНСКИЙ БАНК" (ЗАО) ГК "АСВ";044525829;30101810000000000829;Назначение платежа? Например, порядковый номер ED101 = 310
02;45;311;2024-10-18;4583001999;1;01;1994-01-20;90;КУ ПАО КБ "ПФС-БАНК" - ГК "АСВ";044525090;30101810045250000090;КУ АО "ТЭМБР-БАНК" - ГК "АСВ";044525166;30101810445250000166;Назначение платежа? Например, порядковый номер ED101 = 311
02;45;312;2024-10-18;4583001999;1;01;1994-01-20;90;КУ АО КБ "Златкомбанк" - ГК "АСВ";044525122;30101810845250000122;НКО "Истина" (АО);044525061;30103810145374525061;Назначение платежа? Например, порядковый номер ED101 = 312
02;81;313;2024-10-18;4583001999;1;01;2011-04-27;52;УФК по Республике Бурятия;048182100;40116810100000010001;МОСКОВСКИЙ ФКБ "ЭНЕРГОТРАНСБАНК" (АО);044525227;30101810245250000227;Назначение платежа? Например, порядковый номер ED101 = 313
